date,country,series,value,iso3,country_de,country_en
2012-07-31,CY,SERV,-22.9,CYP,Zypern,Cyprus
2012-07-31,CY,CONS,-48.6,CYP,Zypern,Cyprus
2012-07-31,CY,RETA,-26.9,CYP,Zypern,Cyprus
2012-07-31,CY,BUIL,-59.9,CYP,Zypern,Cyprus
2012-07-31,CY,ESI,81.2,CYP,Zypern,Cyprus
2012-07-31,CY,EEI,76.4,CYP,Zypern,Cyprus
2012-07-31,LV,INDU,-5.9,LVA,Lettland,Latvia
2012-07-31,LV,SERV,8.5,LVA,Lettland,Latvia
2012-07-31,LV,CONS,-6,LVA,Lettland,Latvia
2012-07-31,LV,RETA,5,LVA,Lettland,Latvia
2012-07-31,LV,BUIL,-15.9,LVA,Lettland,Latvia
2012-07-31,LV,ESI,100.2,LVA,Lettland,Latvia
2012-07-31,LV,EEI,101.6,LVA,Lettland,Latvia
2012-07-31,LT,INDU,-8.5,LTU,Litauen,Lithuania
2012-07-31,LT,SERV,6.4,LTU,Litauen,Lithuania
2012-07-31,LT,CONS,-11.2,LTU,Litauen,Lithuania
2012-07-31,LT,RETA,-12.6,LTU,Litauen,Lithuania
2012-07-31,LT,BUIL,-33.9,LTU,Litauen,Lithuania
2012-07-31,LT,ESI,97.3,LTU,Litauen,Lithuania
2012-07-31,LT,EEI,100,LTU,Litauen,Lithuania
2012-07-31,LU,INDU,-34.4,LUX,Luxemburg,Luxembourg
2012-07-31,LU,CONS,-10.6,LUX,Luxemburg,Luxembourg
2012-07-31,LU,BUIL,-19,LUX,Luxemburg,Luxembourg
2012-07-31,LU,ESI,88.3,LUX,Luxemburg,Luxembourg
2012-07-31,HU,INDU,-6.1,HUN,Ungarn,Hungary
2012-07-31,HU,SERV,-19.5,HUN,Ungarn,Hungary
2012-07-31,HU,CONS,-43.1,HUN,Ungarn,Hungary
2012-07-31,HU,RETA,-8.1,HUN,Ungarn,Hungary
2012-07-31,HU,BUIL,-42,HUN,Ungarn,Hungary
2012-07-31,HU,ESI,90.3,HUN,Ungarn,Hungary
2012-07-31,HU,EEI,91,HUN,Ungarn,Hungary
2012-07-31,MT,INDU,-0.5,MLT,Malta,Malta
2012-07-31,MT,SERV,13.1,MLT,Malta,Malta
2012-07-31,MT,CONS,-31.7,MLT,Malta,Malta
2012-07-31,MT,RETA,-12.5,MLT,Malta,Malta
2012-07-31,MT,BUIL,-19,MLT,Malta,Malta
2012-07-31,MT,ESI,95.7,MLT,Malta,Malta
2012-07-31,MT,EEI,87.9,MLT,Malta,Malta
2012-07-31,NL,INDU,-8.2,NLD,Niederlande,Netherlands
2012-07-31,NL,SERV,-7.1,NLD,Niederlande,Netherlands
2012-07-31,NL,CONS,-15.6,NLD,Niederlande,Netherlands
2012-07-31,NL,RETA,-3.8,NLD,Niederlande,Netherlands
2012-07-31,NL,BUIL,-42.3,NLD,Niederlande,Netherlands
2012-07-31,NL,ESI,89.7,NLD,Niederlande,Netherlands
2012-07-31,NL,EEI,84.6,NLD,Niederlande,Netherlands
2012-07-31,AT,INDU,-8.8,AUT,Österreich,Austria
2012-07-31,AT,SERV,6.4,AUT,Österreich,Austria
2012-07-31,AT,CONS,-10.5,AUT,Österreich,Austria
2012-07-31,AT,RETA,-2,AUT,Österreich,Austria
2012-07-31,AT,BUIL,0.5,AUT,Österreich,Austria
2012-07-31,AT,ESI,96.1,AUT,Österreich,Austria
2012-07-31,AT,EEI,93,AUT,Österreich,Austria
2012-07-31,PL,INDU,-16.5,POL,Polen,Poland
2012-07-31,PL,SERV,0.8,POL,Polen,Poland
2012-07-31,PL,CONS,-14.1,POL,Polen,Poland
2012-07-31,PL,RETA,-6.2,POL,Polen,Poland
2012-07-31,PL,BUIL,-37.3,POL,Polen,Poland
2012-07-31,PL,ESI,95.2,POL,Polen,Poland
2012-07-31,PL,EEI,94.5,POL,Polen,Poland
2012-07-31,PT,INDU,-16.5,PRT,Portugal,Portugal
2012-07-31,PT,SERV,-24.3,PRT,Portugal,Portugal
2012-07-31,PT,CONS,-37.3,PRT,Portugal,Portugal
2012-07-31,PT,RETA,-18.7,PRT,Portugal,Portugal
2012-07-31,PT,BUIL,-60.9,PRT,Portugal,Portugal
2012-07-31,PT,ESI,82.1,PRT,Portugal,Portugal
2012-07-31,PT,EEI,85.3,PRT,Portugal,Portugal
2012-07-31,RO,INDU,-4,ROU,Rumänien,Romania
2012-07-31,RO,SERV,2.2,ROU,Rumänien,Romania
2012-07-31,RO,CONS,-24.1,ROU,Rumänien,Romania
2012-07-31,RO,RETA,6.1,ROU,Rumänien,Romania
2012-07-31,RO,BUIL,-24.8,ROU,Rumänien,Romania
2012-07-31,RO,ESI,93.3,ROU,Rumänien,Romania
2012-07-31,RO,EEI,101.7,ROU,Rumänien,Romania
2012-07-31,SI,INDU,-12.3,SVN,Slowenien,Slovenia
2012-07-31,SI,SERV,-11,SVN,Slowenien,Slovenia
2012-07-31,SI,CONS,-37.5,SVN,Slowenien,Slovenia
2012-07-31,SI,RETA,-3.7,SVN,Slowenien,Slovenia
2012-07-31,SI,BUIL,-39.7,SVN,Slowenien,Slovenia
2012-07-31,SI,ESI,82.7,SVN,Slowenien,Slovenia
2012-07-31,SI,EEI,88.6,SVN,Slowenien,Slovenia
2012-07-31,SK,INDU,-4.6,SVK,Slowakei,Slovakia
2012-07-31,SK,SERV,15.3,SVK,Slowakei,Slovakia
2012-07-31,SK,CONS,-24.1,SVK,Slowakei,Slovakia
2012-07-31,SK,RETA,12,SVK,Slowakei,Slovakia
2012-07-31,SK,BUIL,-39.4,SVK,Slowakei,Slovakia
2012-07-31,SK,ESI,93.9,SVK,Slowakei,Slovakia
2012-07-31,SK,EEI,97.1,SVK,Slowakei,Slovakia
2012-07-31,FI,INDU,-6.1,FIN,Finnland,Finland
2012-07-31,FI,SERV,4.8,FIN,Finnland,Finland
2012-07-31,FI,CONS,-9.1,FIN,Finnland,Finland
2012-07-31,FI,RETA,1.7,FIN,Finnland,Finland
2012-07-31,FI,BUIL,-17,FIN,Finnland,Finland
2012-07-31,FI,ESI,92.7,FIN,Finnland,Finland
2012-07-31,FI,EEI,94.9,FIN,Finnland,Finland
2012-07-31,SE,INDU,-4.6,SWE,Schweden,Sweden
2012-07-31,SE,SERV,8.7,SWE,Schweden,Sweden
2012-07-31,SE,CONS,0.7,SWE,Schweden,Sweden
2012-07-31,SE,RETA,0.3,SWE,Schweden,Sweden
2012-07-31,SE,BUIL,-20.6,SWE,Schweden,Sweden
2012-07-31,SE,ESI,96.1,SWE,Schweden,Sweden
2012-07-31,SE,EEI,95.5,SWE,Schweden,Sweden
2012-07-31,UK,INDU,-2.5,GBR,Großbritannien,United Kingdom
2012-07-31,UK,SERV,-23.1,GBR,Großbritannien,United Kingdom
2012-07-31,UK,CONS,-23.2,GBR,Großbritannien,United Kingdom
2012-07-31,UK,RETA,2.9,GBR,Großbritannien,United Kingdom
2012-07-31,UK,BUIL,-41.1,GBR,Großbritannien,United Kingdom
2012-07-31,UK,ESI,91.8,GBR,Großbritannien,United Kingdom
2012-07-31,UK,EEI,88.4,GBR,Großbritannien,United Kingdom
2012-07-31,ME,INDU,2.2,MNE,Montenegro,Montenegro
2012-07-31,ME,SERV,6.5,MNE,Montenegro,Montenegro
2012-07-31,ME,CONS,-31.5,MNE,Montenegro,Montenegro
2012-07-31,ME,RETA,7.1,MNE,Montenegro,Montenegro
2012-07-31,ME,BUIL,-42.7,MNE,Montenegro,Montenegro
2012-07-31,ME,ESI,93.1,MNE,Montenegro,Montenegro
2012-07-31,ME,EEI,105.3,MNE,Montenegro,Montenegro
2012-07-31,MK,INDU,-5.2,MKD,Nordmazedonien,North Macedonia
2012-07-31,MK,SERV,4.4,MKD,Nordmazedonien,North Macedonia
2012-07-31,MK,CONS,-18,MKD,Nordmazedonien,North Macedonia
2012-07-31,MK,RETA,3.2,MKD,Nordmazedonien,North Macedonia
2012-07-31,MK,BUIL,-17.6,MKD,Nordmazedonien,North Macedonia
2012-07-31,MK,ESI,94.9,MKD,Nordmazedonien,North Macedonia
2012-07-31,MK,EEI,84.9,MKD,Nordmazedonien,North Macedonia
2012-07-31,TR,INDU,1.3,TUR,Türkei,Turkey
2012-07-31,TR,SERV,26.9,TUR,Türkei,Turkey
2012-07-31,TR,CONS,4.1,TUR,Türkei,Turkey
2012-07-31,TR,RETA,21.5,TUR,Türkei,Turkey
2012-07-31,TR,BUIL,-1.4,TUR,Türkei,Turkey
2012-07-31,TR,ESI,108.1,TUR,Türkei,Turkey
2012-07-31,TR,EEI,106.7,TUR,Türkei,Turkey
2012-08-31,EU,INDU,-11.8,,Europäische Union,European Union
2012-08-31,EU,SERV,-5.7,,Europäische Union,European Union
2012-08-31,EU,CONS,-18.7,,Europäische Union,European Union
2012-08-31,EU,RETA,-14.6,,Europäische Union,European Union
2012-08-31,EU,BUIL,-26.5,,Europäische Union,European Union
2012-08-31,EU,ESI,87.5,,Europäische Union,European Union
2012-08-31,EU,EEI,90.3,,Europäische Union,European Union
2012-08-31,EA,INDU,-11.7,,Euroraum,Euro area
2012-08-31,EA,SERV,-6.9,,Euroraum,Euro area
2012-08-31,EA,CONS,-19.5,,Euroraum,Euro area
2012-08-31,EA,RETA,-16.7,,Euroraum,Euro area
2012-08-31,EA,BUIL,-25.6,,Euroraum,Euro area
2012-08-31,EA,ESI,87.2,,Euroraum,Euro area
2012-08-31,EA,EEI,90,,Euroraum,Euro area
2012-08-31,BE,INDU,-12.1,BEL,Belgien,Belgium
2012-08-31,BE,SERV,2.2,BEL,Belgien,Belgium
2012-08-31,BE,CONS,-10,BEL,Belgien,Belgium
2012-08-31,BE,RETA,-14.8,BEL,Belgien,Belgium
2012-08-31,BE,BUIL,-16.3,BEL,Belgien,Belgium
2012-08-31,BE,ESI,93.6,BEL,Belgien,Belgium
2012-08-31,BE,EEI,96.3,BEL,Belgien,Belgium
2012-08-31,BG,INDU,-9.1,BGR,Bulgarien,Bulgaria
2012-08-31,BG,SERV,10.4,BGR,Bulgarien,Bulgaria
2012-08-31,BG,CONS,-35.3,BGR,Bulgarien,Bulgaria
2012-08-31,BG,RETA,9,BGR,Bulgarien,Bulgaria
2012-08-31,BG,BUIL,-39.3,BGR,Bulgarien,Bulgaria
2012-08-31,BG,ESI,92.1,BGR,Bulgarien,Bulgaria
2012-08-31,BG,EEI,86.3,BGR,Bulgarien,Bulgaria
2012-08-31,CZ,INDU,-7,CZE,Tschechische Republik,Czechia
2012-08-31,CZ,SERV,23.5,CZE,Tschechische Republik,Czechia
2012-08-31,CZ,CONS,-22.2,CZE,Tschechische Republik,Czechia
2012-08-31,CZ,RETA,10.8,CZE,Tschechische Republik,Czechia
2012-08-31,CZ,BUIL,-42.5,CZE,Tschechische Republik,Czechia
2012-08-31,CZ,ESI,88.8,CZE,Tschechische Republik,Czechia
2012-08-31,CZ,EEI,90.3,CZE,Tschechische Republik,Czechia
2012-08-31,DK,INDU,-8.1,DNK,Dänemark,Denmark
2012-08-31,DK,SERV,-5.4,DNK,Dänemark,Denmark
2012-08-31,DK,CONS,1,DNK,Dänemark,Denmark
2012-08-31,DK,RETA,6,DNK,Dänemark,Denmark
2012-08-31,DK,BUIL,-27.1,DNK,Dänemark,Denmark
2012-08-31,DK,ESI,93.1,DNK,Dänemark,Denmark
2012-08-31,DK,EEI,87.7,DNK,Dänemark,Denmark
2012-08-31,DE,INDU,-9.7,DEU,Deutschland,Germany
2012-08-31,DE,SERV,9.6,DEU,Deutschland,Germany
2012-08-31,DE,CONS,-6.8,DEU,Deutschland,Germany
2012-08-31,DE,RETA,-15,DEU,Deutschland,Germany
2012-08-31,DE,BUIL,-8.8,DEU,Deutschland,Germany
2012-08-31,DE,ESI,97.4,DEU,Deutschland,Germany
2012-08-31,DE,EEI,101.2,DEU,Deutschland,Germany
2012-08-31,EE,INDU,3.4,EST,Estland,Estonia
2012-08-31,EE,SERV,13.4,EST,Estland,Estonia
2012-08-31,EE,CONS,-14.1,EST,Estland,Estonia
2012-08-31,EE,RETA,13.6,EST,Estland,Estonia
2012-08-31,EE,BUIL,-0.3,EST,Estland,Estonia
2012-08-31,EE,ESI,102,EST,Estland,Estonia
2012-08-31,EE,EEI,100.9,EST,Estland,Estonia
2012-08-31,IE,INDU,5.9,IRL,Irland,Ireland
2012-08-31,IE,SERV,17.6,IRL,Irland,Ireland
2012-08-31,IE,CONS,-16.9,IRL,Irland,Ireland
2012-08-31,IE,RETA,-2.7,IRL,Irland,Ireland
2012-08-31,IE,BUIL,-22.3,IRL,Irland,Ireland
2012-08-31,IE,ESI,93.6,IRL,Irland,Ireland
2012-08-31,IE,EEI,96.5,IRL,Irland,Ireland
2012-08-31,EL,INDU,-22,GRC,Griechenland,Greece
2012-08-31,EL,SERV,-37.5,GRC,Griechenland,Greece
2012-08-31,EL,CONS,-64.6,GRC,Griechenland,Greece
2012-08-31,EL,RETA,-25.3,GRC,Griechenland,Greece
2012-08-31,EL,BUIL,-50.6,GRC,Griechenland,Greece
2012-08-31,EL,ESI,84.8,GRC,Griechenland,Greece
2012-08-31,EL,EEI,82.3,GRC,Griechenland,Greece
2012-08-31,ES,INDU,-20.3,ESP,Spanien,Spain
2012-08-31,ES,SERV,-22.5,ESP,Spanien,Spain
2012-08-31,ES,CONS,-40.6,ESP,Spanien,Spain
2012-08-31,ES,RETA,-23.3,ESP,Spanien,Spain
2012-08-31,ES,BUIL,-61.2,ESP,Spanien,Spain
2012-08-31,ES,ESI,81.2,ESP,Spanien,Spain
2012-08-31,ES,EEI,88.4,ESP,Spanien,Spain
2012-08-31,FR,INDU,-13.8,FRA,Frankreich,France
2012-08-31,FR,SERV,-11.6,FRA,Frankreich,France
2012-08-31,FR,CONS,-16,FRA,Frankreich,France
2012-08-31,FR,RETA,-9.8,FRA,Frankreich,France
2012-08-31,FR,BUIL,-21.9,FRA,Frankreich,France
2012-08-31,FR,ESI,88,FRA,Frankreich,France
2012-08-31,FR,EEI,88.9,FRA,Frankreich,France
2012-08-31,HR,INDU,-14.8,HRV,Kroatien,Croatia
2012-08-31,HR,SERV,-1.7,HRV,Kroatien,Croatia
2012-08-31,HR,CONS,-36.2,HRV,Kroatien,Croatia
2012-08-31,HR,RETA,-20.4,HRV,Kroatien,Croatia
2012-08-31,HR,BUIL,-34,HRV,Kroatien,Croatia
2012-08-31,HR,ESI,89,HRV,Kroatien,Croatia
2012-08-31,HR,EEI,92.1,HRV,Kroatien,Croatia
2012-08-31,IT,INDU,-15,ITA,Italien,Italy
2012-08-31,IT,SERV,-19.1,ITA,Italien,Italy
2012-08-31,IT,CONS,-26.3,ITA,Italien,Italy
2012-08-31,IT,RETA,-27.8,ITA,Italien,Italy
2012-08-31,IT,BUIL,-29.7,ITA,Italien,Italy
2012-08-31,IT,ESI,79.6,ITA,Italien,Italy
2012-08-31,IT,EEI,84.7,ITA,Italien,Italy
2012-08-31,CY,INDU,-20.3,CYP,Zypern,Cyprus
2012-08-31,CY,SERV,-31,CYP,Zypern,Cyprus
2012-08-31,CY,CONS,-49.5,CYP,Zypern,Cyprus
2012-08-31,CY,RETA,-28.9,CYP,Zypern,Cyprus
2012-08-31,CY,BUIL,-57.3,CYP,Zypern,Cyprus
2012-08-31,CY,ESI,82.2,CYP,Zypern,Cyprus
2012-08-31,CY,EEI,74.9,CYP,Zypern,Cyprus
2012-08-31,LV,INDU,-3.5,LVA,Lettland,Latvia
2012-08-31,LV,SERV,7.7,LVA,Lettland,Latvia
2012-08-31,LV,CONS,-5.4,LVA,Lettland,Latvia
2012-08-31,LV,RETA,7.3,LVA,Lettland,Latvia
2012-08-31,LV,BUIL,-12.6,LVA,Lettland,Latvia
2012-08-31,LV,ESI,102.7,LVA,Lettland,Latvia
2012-08-31,LV,EEI,100.5,LVA,Lettland,Latvia
2012-08-31,LT,INDU,-15.2,LTU,Litauen,Lithuania
2012-08-31,LT,SERV,4.6,LTU,Litauen,Lithuania
2012-08-31,LT,CONS,-10.1,LTU,Litauen,Lithuania
2012-08-31,LT,RETA,-13.5,LTU,Litauen,Lithuania
2012-08-31,LT,BUIL,-29.3,LTU,Litauen,Lithuania
2012-08-31,LT,ESI,93.6,LTU,Litauen,Lithuania
2012-08-31,LT,EEI,100.8,LTU,Litauen,Lithuania
2012-08-31,LU,INDU,-32.9,LUX,Luxemburg,Luxembourg
2012-08-31,LU,CONS,-13.4,LUX,Luxemburg,Luxembourg
2012-08-31,LU,BUIL,-24.3,LUX,Luxemburg,Luxembourg
2012-08-31,LU,ESI,87.2,LUX,Luxemburg,Luxembourg
2012-08-31,HU,INDU,-7.5,HUN,Ungarn,Hungary
2012-08-31,HU,SERV,-17.2,HUN,Ungarn,Hungary
2012-08-31,HU,CONS,-41.9,HUN,Ungarn,Hungary
2012-08-31,HU,RETA,-8.7,HUN,Ungarn,Hungary
2012-08-31,HU,BUIL,-42.9,HUN,Ungarn,Hungary
2012-08-31,HU,ESI,91.7,HUN,Ungarn,Hungary
2012-08-31,HU,EEI,91.7,HUN,Ungarn,Hungary
2012-08-31,MT,INDU,3.4,MLT,Malta,Malta
2012-08-31,MT,SERV,21.5,MLT,Malta,Malta
2012-08-31,MT,CONS,-32.8,MLT,Malta,Malta
2012-08-31,MT,RETA,-4.7,MLT,Malta,Malta
2012-08-31,MT,BUIL,-39.7,MLT,Malta,Malta
2012-08-31,MT,ESI,98.2,MLT,Malta,Malta
2012-08-31,MT,EEI,90.8,MLT,Malta,Malta
2012-08-31,NL,INDU,-5.9,NLD,Niederlande,Netherlands
2012-08-31,NL,SERV,-7,NLD,Niederlande,Netherlands
2012-08-31,NL,CONS,-17,NLD,Niederlande,Netherlands
2012-08-31,NL,RETA,-9.4,NLD,Niederlande,Netherlands
2012-08-31,NL,BUIL,-33.7,NLD,Niederlande,Netherlands
2012-08-31,NL,ESI,90.9,NLD,Niederlande,Netherlands
2012-08-31,NL,EEI,84,NLD,Niederlande,Netherlands
2012-08-31,AT,INDU,-9,AUT,Österreich,Austria
2012-08-31,AT,SERV,2.4,AUT,Österreich,Austria
2012-08-31,AT,CONS,-13.2,AUT,Österreich,Austria
2012-08-31,AT,RETA,-8.6,AUT,Österreich,Austria
2012-08-31,AT,BUIL,-8.5,AUT,Österreich,Austria
2012-08-31,AT,ESI,93.7,AUT,Österreich,Austria
2012-08-31,AT,EEI,93.6,AUT,Österreich,Austria
2012-08-31,PL,INDU,-17.9,POL,Polen,Poland
2012-08-31,PL,SERV,0.1,POL,Polen,Poland
2012-08-31,PL,CONS,-14,POL,Polen,Poland
2012-08-31,PL,RETA,-7,POL,Polen,Poland
2012-08-31,PL,BUIL,-37.5,POL,Polen,Poland
2012-08-31,PL,ESI,94.5,POL,Polen,Poland
2012-08-31,PL,EEI,94.1,POL,Polen,Poland
2012-08-31,PT,INDU,-13.1,PRT,Portugal,Portugal
2012-08-31,PT,SERV,-19.6,PRT,Portugal,Portugal
2012-08-31,PT,CONS,-36.2,PRT,Portugal,Portugal
2012-08-31,PT,RETA,-19.5,PRT,Portugal,Portugal
2012-08-31,PT,BUIL,-58.5,PRT,Portugal,Portugal
2012-08-31,PT,ESI,86.3,PRT,Portugal,Portugal
2012-08-31,PT,EEI,85.5,PRT,Portugal,Portugal
2012-08-31,RO,INDU,-3.1,ROU,Rumänien,Romania
2012-08-31,RO,SERV,-0.2,ROU,Rumänien,Romania
2012-08-31,RO,CONS,-28.6,ROU,Rumänien,Romania
2012-08-31,RO,RETA,3.4,ROU,Rumänien,Romania
2012-08-31,RO,BUIL,-25.4,ROU,Rumänien,Romania
2012-08-31,RO,ESI,92.6,ROU,Rumänien,Romania
2012-08-31,RO,EEI,95.9,ROU,Rumänien,Romania
2012-08-31,SI,INDU,-14.6,SVN,Slowenien,Slovenia
2012-08-31,SI,SERV,-13.4,SVN,Slowenien,Slovenia
2012-08-31,SI,CONS,-36.5,SVN,Slowenien,Slovenia
2012-08-31,SI,RETA,0.9,SVN,Slowenien,Slovenia
2012-08-31,SI,BUIL,-37,SVN,Slowenien,Slovenia
2012-08-31,SI,ESI,81,SVN,Slowenien,Slovenia
2012-08-31,SI,EEI,86,SVN,Slowenien,Slovenia
2012-08-31,SK,INDU,-3.2,SVK,Slowakei,Slovakia
2012-08-31,SK,SERV,15.5,SVK,Slowakei,Slovakia
2012-08-31,SK,CONS,-25.1,SVK,Slowakei,Slovakia
2012-08-31,SK,RETA,6.4,SVK,Slowakei,Slovakia
2012-08-31,SK,BUIL,-42.7,SVK,Slowakei,Slovakia
2012-08-31,SK,ESI,94.4,SVK,Slowakei,Slovakia
2012-08-31,SK,EEI,99.3,SVK,Slowakei,Slovakia
2012-08-31,FI,INDU,-7.1,FIN,Finnland,Finland
2012-08-31,FI,SERV,1.2,FIN,Finnland,Finland
2012-08-31,FI,CONS,-9.9,FIN,Finnland,Finland
2012-08-31,FI,RETA,-2.9,FIN,Finnland,Finland
2012-08-31,FI,BUIL,-19.3,FIN,Finnland,Finland
2012-08-31,FI,ESI,90.8,FIN,Finnland,Finland
2012-08-31,FI,EEI,94,FIN,Finnland,Finland
2012-08-31,SE,INDU,-7.9,SWE,Schweden,Sweden
2012-08-31,SE,SERV,12.1,SWE,Schweden,Sweden
2012-08-31,SE,CONS,0.3,SWE,Schweden,Sweden
2012-08-31,SE,RETA,3.2,SWE,Schweden,Sweden
2012-08-31,SE,BUIL,-21.8,SWE,Schweden,Sweden
2012-08-31,SE,ESI,95.7,SWE,Schweden,Sweden
2012-08-31,SE,EEI,97.3,SWE,Schweden,Sweden
2012-08-31,UK,INDU,-11.3,GBR,Großbritannien,United Kingdom
2012-08-31,UK,SERV,-21.6,GBR,Großbritannien,United Kingdom
2012-08-31,UK,CONS,-21.9,GBR,Großbritannien,United Kingdom
2012-08-31,UK,RETA,-5.1,GBR,Großbritannien,United Kingdom
2012-08-31,UK,BUIL,-40,GBR,Großbritannien,United Kingdom
2012-08-31,UK,ESI,89.8,GBR,Großbritannien,United Kingdom
2012-08-31,UK,EEI,90.1,GBR,Großbritannien,United Kingdom
2012-08-31,ME,INDU,9.7,MNE,Montenegro,Montenegro
2012-08-31,ME,SERV,6.4,MNE,Montenegro,Montenegro
2012-08-31,ME,CONS,-30.1,MNE,Montenegro,Montenegro
2012-08-31,ME,RETA,3.6,MNE,Montenegro,Montenegro
2012-08-31,ME,BUIL,-41.1,MNE,Montenegro,Montenegro
2012-08-31,ME,ESI,97.7,MNE,Montenegro,Montenegro
2012-08-31,ME,EEI,104.7,MNE,Montenegro,Montenegro
2012-08-31,MK,INDU,-5.1,MKD,Nordmazedonien,North Macedonia
2012-08-31,MK,SERV,11.7,MKD,Nordmazedonien,North Macedonia
2012-08-31,MK,CONS,-17.8,MKD,Nordmazedonien,North Macedonia
2012-08-31,MK,RETA,1.2,MKD,Nordmazedonien,North Macedonia
2012-08-31,MK,BUIL,-17.1,MKD,Nordmazedonien,North Macedonia
2012-08-31,MK,ESI,96.8,MKD,Nordmazedonien,North Macedonia
2012-08-31,MK,EEI,85.9,MKD,Nordmazedonien,North Macedonia
2012-08-31,TR,INDU,-0.8,TUR,Türkei,Turkey
2012-08-31,TR,SERV,24.8,TUR,Türkei,Turkey
2012-08-31,TR,CONS,-2.3,TUR,Türkei,Turkey
2012-08-31,TR,RETA,23.6,TUR,Türkei,Turkey
2012-08-31,TR,BUIL,-2.1,TUR,Türkei,Turkey
2012-08-31,TR,ESI,103.6,TUR,Türkei,Turkey
2012-08-31,TR,EEI,108.2,TUR,Türkei,Turkey
2012-09-30,EU,INDU,-11.9,,Europäische Union,European Union
2012-09-30,EU,SERV,-7.1,,Europäische Union,European Union
2012-09-30,EU,CONS,-20.2,,Europäische Union,European Union
2012-09-30,EU,RETA,-16.1,,Europäische Union,European Union
2012-09-30,EU,BUIL,-26.9,,Europäische Union,European Union
2012-09-30,EU,ESI,86.4,,Europäische Union,European Union
2012-09-30,EU,EEI,88.6,,Europäische Union,European Union
2012-09-30,EA,INDU,-12,,Euroraum,Euro area
2012-09-30,EA,SERV,-8.4,,Euroraum,Euro area
2012-09-30,EA,CONS,-20.9,,Euroraum,Euro area
2012-09-30,EA,RETA,-18.5,,Euroraum,Euro area
2012-09-30,EA,BUIL,-26.1,,Euroraum,Euro area
2012-09-30,EA,ESI,86,,Euroraum,Euro area
2012-09-30,EA,EEI,88,,Euroraum,Euro area
2012-09-30,BE,INDU,-15.2,BEL,Belgien,Belgium
2012-09-30,BE,SERV,3.3,BEL,Belgien,Belgium
2012-09-30,BE,CONS,-10.5,BEL,Belgien,Belgium
2012-09-30,BE,RETA,-16.7,BEL,Belgien,Belgium
2012-09-30,BE,BUIL,-13.5,BEL,Belgien,Belgium
2012-09-30,BE,ESI,92.5,BEL,Belgien,Belgium
2012-09-30,BE,EEI,94.4,BEL,Belgien,Belgium
2012-09-30,BG,INDU,-8.6,BGR,Bulgarien,Bulgaria
2012-09-30,BG,SERV,5.9,BGR,Bulgarien,Bulgaria
2012-09-30,BG,CONS,-35.2,BGR,Bulgarien,Bulgaria
2012-09-30,BG,RETA,10.7,BGR,Bulgarien,Bulgaria
2012-09-30,BG,BUIL,-38.4,BGR,Bulgarien,Bulgaria
2012-09-30,BG,ESI,92.7,BGR,Bulgarien,Bulgaria
2012-09-30,BG,EEI,88.6,BGR,Bulgarien,Bulgaria
2012-09-30,CZ,INDU,-7.7,CZE,Tschechische Republik,Czechia
2012-09-30,CZ,SERV,24.1,CZE,Tschechische Republik,Czechia
2012-09-30,CZ,CONS,-24.9,CZE,Tschechische Republik,Czechia
2012-09-30,CZ,RETA,14.1,CZE,Tschechische Republik,Czechia
2012-09-30,CZ,BUIL,-46,CZE,Tschechische Republik,Czechia
2012-09-30,CZ,ESI,87.6,CZE,Tschechische Republik,Czechia
2012-09-30,CZ,EEI,93.4,CZE,Tschechische Republik,Czechia
2012-09-30,DK,INDU,-9.2,DNK,Dänemark,Denmark
2012-09-30,DK,SERV,-4.4,DNK,Dänemark,Denmark
2012-09-30,DK,CONS,1.3,DNK,Dänemark,Denmark
2012-09-30,DK,RETA,1.6,DNK,Dänemark,Denmark
2012-09-30,DK,BUIL,-25.4,DNK,Dänemark,Denmark
2012-09-30,DK,ESI,93.3,DNK,Dänemark,Denmark
2012-09-30,DK,EEI,87.7,DNK,Dänemark,Denmark
2012-09-30,DE,INDU,-12,DEU,Deutschland,Germany
2012-09-30,DE,SERV,9.3,DEU,Deutschland,Germany
2012-09-30,DE,CONS,-7.9,DEU,Deutschland,Germany
2012-09-30,DE,RETA,-18.1,DEU,Deutschland,Germany
2012-09-30,DE,BUIL,-8.8,DEU,Deutschland,Germany
2012-09-30,DE,ESI,95.9,DEU,Deutschland,Germany
2012-09-30,DE,EEI,100.6,DEU,Deutschland,Germany
2012-09-30,EE,INDU,-1,EST,Estland,Estonia
2012-09-30,EE,SERV,12.3,EST,Estland,Estonia
2012-09-30,EE,CONS,-17.1,EST,Estland,Estonia
2012-09-30,EE,RETA,14.2,EST,Estland,Estonia
2012-09-30,EE,BUIL,-0.5,EST,Estland,Estonia
2012-09-30,EE,ESI,98.7,EST,Estland,Estonia
2012-09-30,EE,EEI,99.8,EST,Estland,Estonia
2012-09-30,IE,INDU,14,IRL,Irland,Ireland
2012-09-30,IE,SERV,12.6,IRL,Irland,Ireland
2012-09-30,IE,CONS,-23.9,IRL,Irland,Ireland
2012-09-30,IE,RETA,-4.7,IRL,Irland,Ireland
2012-09-30,IE,BUIL,-18.5,IRL,Irland,Ireland
2012-09-30,IE,ESI,95.4,IRL,Irland,Ireland
2012-09-30,IE,EEI,96.7,IRL,Irland,Ireland
2012-09-30,EL,INDU,-17.1,GRC,Griechenland,Greece
2012-09-30,EL,SERV,-34.9,GRC,Griechenland,Greece
2012-09-30,EL,CONS,-71.1,GRC,Griechenland,Greece
