date,country,series,value
2018-11-30,IT,INDU,-1
2018-11-30,IT,SERV,5.5
2018-11-30,IT,CONS,-9
2018-11-30,IT,RETA,4.7
2018-11-30,IT,BUIL,-11.3
2018-11-30,IT,ESI,104.6
2018-11-30,IT,EEI,102
2018-11-30,CY,INDU,4.7
2018-11-30,CY,SERV,35
2018-11-30,CY,CONS,-5
2018-11-30,CY,RETA,5.8
2018-11-30,CY,BUIL,-8.9
2018-11-30,CY,ESI,111
2018-11-30,CY,EEI,119.5
2018-11-30,LV,INDU,3
2018-11-30,LV,SERV,7.1
2018-11-30,LV,CONS,-5.7
2018-11-30,LV,RETA,6.5
2018-11-30,LV,BUIL,-1.7
2018-11-30,LV,ESI,105.5
2018-11-30,LV,EEI,104.8
2018-11-30,LT,INDU,-1.7
2018-11-30,LT,SERV,30.2
2018-11-30,LT,CONS,3.3
2018-11-30,LT,RETA,10.9
2018-11-30,LT,BUIL,-14.5
2018-11-30,LT,ESI,111.1
2018-11-30,LT,EEI,108.4
2018-11-30,LU,INDU,-4.8
2018-11-30,LU,CONS,1
2018-11-30,LU,BUIL,16.2
2018-11-30,LU,ESI,111.4
2018-11-30,HU,INDU,12.4
2018-11-30,HU,SERV,13.4
2018-11-30,HU,CONS,-4.5
2018-11-30,HU,RETA,10.6
2018-11-30,HU,BUIL,30.4
2018-11-30,HU,ESI,116.3
2018-11-30,HU,EEI,116.8
2018-11-30,MT,INDU,1.7
2018-11-30,MT,SERV,36.5
2018-11-30,MT,CONS,9.9
2018-11-30,MT,RETA,20
2018-11-30,MT,BUIL,-4
2018-11-30,MT,ESI,109.8
2018-11-30,MT,EEI,110.6
2018-11-30,NL,INDU,4.5
2018-11-30,NL,SERV,12
2018-11-30,NL,CONS,-1.8
2018-11-30,NL,RETA,7.1
2018-11-30,NL,BUIL,30.6
2018-11-30,NL,ESI,107.9
2018-11-30,NL,EEI,110.5
2018-11-30,AT,INDU,8.3
2018-11-30,AT,SERV,23
2018-11-30,AT,CONS,0.6
2018-11-30,AT,RETA,-11.8
2018-11-30,AT,BUIL,17.3
2018-11-30,AT,ESI,112.6
2018-11-30,AT,EEI,112.9
2018-11-30,PL,INDU,-4.8
2018-11-30,PL,SERV,4.2
2018-11-30,PL,CONS,3.1
2018-11-30,PL,RETA,7.5
2018-11-30,PL,BUIL,-8.4
2018-11-30,PL,ESI,111.2
2018-11-30,PL,EEI,114.3
2018-11-30,PT,INDU,-0.1
2018-11-30,PT,SERV,14.2
2018-11-30,PT,CONS,-6.5
2018-11-30,PT,RETA,2.6
2018-11-30,PT,BUIL,-2.8
2018-11-30,PT,ESI,110.8
2018-11-30,PT,EEI,115.1
2018-11-30,RO,INDU,0.8
2018-11-30,RO,SERV,6.7
2018-11-30,RO,CONS,-13.8
2018-11-30,RO,RETA,7.4
2018-11-30,RO,BUIL,-7.4
2018-11-30,RO,ESI,102.6
2018-11-30,RO,EEI,106.8
2018-11-30,SI,INDU,6.4
2018-11-30,SI,SERV,22.9
2018-11-30,SI,CONS,-8.3
2018-11-30,SI,RETA,10.8
2018-11-30,SI,BUIL,26
2018-11-30,SI,ESI,109.2
2018-11-30,SI,EEI,114.5
2018-11-30,SK,INDU,-0.9
2018-11-30,SK,SERV,-8.8
2018-11-30,SK,CONS,-8.2
2018-11-30,SK,RETA,20.9
2018-11-30,SK,BUIL,-7.1
2018-11-30,SK,ESI,98.4
2018-11-30,SK,EEI,105.8
2018-11-30,FI,INDU,5.8
2018-11-30,FI,SERV,13.8
2018-11-30,FI,CONS,-1.4
2018-11-30,FI,RETA,4.3
2018-11-30,FI,BUIL,11.8
2018-11-30,FI,ESI,103.8
2018-11-30,FI,EEI,110.4
2018-11-30,SE,INDU,14.5
2018-11-30,SE,SERV,20.4
2018-11-30,SE,CONS,-1.2
2018-11-30,SE,RETA,15.8
2018-11-30,SE,BUIL,7.3
2018-11-30,SE,ESI,106
2018-11-30,SE,EEI,106
2018-11-30,UK,INDU,6
2018-11-30,UK,SERV,-5.4
2018-11-30,UK,CONS,-9.6
2018-11-30,UK,RETA,-1.1
2018-11-30,UK,BUIL,0.5
2018-11-30,UK,ESI,105
2018-11-30,UK,EEI,105.5
2018-11-30,ME,INDU,9.2
2018-11-30,ME,SERV,16.1
2018-11-30,ME,CONS,-5.1
2018-11-30,ME,RETA,22.4
2018-11-30,ME,BUIL,-1.9
2018-11-30,ME,ESI,109.4
2018-11-30,ME,EEI,109.8
2018-11-30,MK,INDU,-4.4
2018-11-30,MK,SERV,16.1
2018-11-30,MK,CONS,-7
2018-11-30,MK,RETA,4.1
2018-11-30,MK,BUIL,-12.2
2018-11-30,MK,ESI,102.2
2018-11-30,MK,EEI,102.8
2018-11-30,AL,INDU,10.5
2018-11-30,AL,SERV,15.5
2018-11-30,AL,CONS,-9
2018-11-30,AL,RETA,5.6
2018-11-30,AL,BUIL,-24.8
2018-11-30,AL,ESI,109.4
2018-11-30,AL,EEI,104.8
2018-11-30,RS,INDU,6.6
2018-11-30,RS,SERV,15.3
2018-11-30,RS,CONS,0.9
2018-11-30,RS,RETA,12.5
2018-11-30,RS,BUIL,3.3
2018-11-30,RS,ESI,112.2
2018-11-30,RS,EEI,113.5
2018-11-30,TR,INDU,-6.5
2018-11-30,TR,SERV,8.8
2018-11-30,TR,CONS,-19.1
2018-11-30,TR,RETA,11.1
2018-11-30,TR,BUIL,-34.2
2018-11-30,TR,ESI,85.4
2018-11-30,TR,EEI,82.1
2018-12-31,EU,INDU,2.7
2018-12-31,EU,SERV,13.3
2018-12-31,EU,CONS,-6.5
2018-12-31,EU,RETA,2.3
2018-12-31,EU,BUIL,7.1
2018-12-31,EU,ESI,108.7
2018-12-31,EU,EEI,109.7
2018-12-31,EA,INDU,2.6
2018-12-31,EA,SERV,13.2
2018-12-31,EA,CONS,-7.4
2018-12-31,EA,RETA,0.5
2018-12-31,EA,BUIL,8.2
2018-12-31,EA,ESI,108.2
2018-12-31,EA,EEI,109.7
2018-12-31,BE,INDU,-5.7
2018-12-31,BE,SERV,12.5
2018-12-31,BE,CONS,-11.2
2018-12-31,BE,RETA,-7.2
2018-12-31,BE,BUIL,-0.5
2018-12-31,BE,ESI,100.3
2018-12-31,BE,EEI,101.9
2018-12-31,BG,INDU,1.5
2018-12-31,BG,SERV,13.2
2018-12-31,BG,CONS,-26.3
2018-12-31,BG,RETA,21.5
2018-12-31,BG,BUIL,-7.3
2018-12-31,BG,ESI,103.6
2018-12-31,BG,EEI,105.9
2018-12-31,CZ,INDU,0.5
2018-12-31,CZ,SERV,39.9
2018-12-31,CZ,CONS,4.9
2018-12-31,CZ,RETA,23.7
2018-12-31,CZ,BUIL,0.2
2018-12-31,CZ,ESI,109
2018-12-31,CZ,EEI,103.6
2018-12-31,DK,INDU,-6.9
2018-12-31,DK,SERV,9.8
2018-12-31,DK,CONS,3.6
2018-12-31,DK,RETA,10
2018-12-31,DK,BUIL,-2.7
2018-12-31,DK,ESI,104
2018-12-31,DK,EEI,107.4
2018-12-31,DE,INDU,3.6
2018-12-31,DE,SERV,21.8
2018-12-31,DE,CONS,-0.7
2018-12-31,DE,RETA,-5
2018-12-31,DE,BUIL,18.9
2018-12-31,DE,ESI,109.3
2018-12-31,DE,EEI,114.1
2018-12-31,EE,INDU,3.1
2018-12-31,EE,SERV,9.4
2018-12-31,EE,CONS,-0.4
2018-12-31,EE,RETA,11.1
2018-12-31,EE,BUIL,7.1
2018-12-31,EE,ESI,102.7
2018-12-31,EE,EEI,102.1
2018-12-31,IE,INDU,30.4
2018-12-31,IE,SERV,39.2
2018-12-31,IE,CONS,3.4
2018-12-31,IE,RETA,9.5
2018-12-31,IE,BUIL,41.8
2018-12-31,IE,ESI,116
2018-12-31,IE,EEI,101.8
2018-12-31,EL,INDU,-3.6
2018-12-31,EL,SERV,8.3
2018-12-31,EL,CONS,-30.2
2018-12-31,EL,RETA,19.6
2018-12-31,EL,BUIL,-55.4
2018-12-31,EL,ESI,102.1
2018-12-31,EL,EEI,104.9
2018-12-31,ES,INDU,-3.5
2018-12-31,ES,SERV,14.9
2018-12-31,ES,CONS,-6.1
2018-12-31,ES,RETA,11
2018-12-31,ES,BUIL,-6.4
2018-12-31,ES,ESI,104.6
2018-12-31,ES,EEI,106
2018-12-31,FR,INDU,-3.2
2018-12-31,FR,SERV,2.2
2018-12-31,FR,CONS,-17
2018-12-31,FR,RETA,-10.7
2018-12-31,FR,BUIL,9.5
2018-12-31,FR,ESI,99.9
2018-12-31,FR,EEI,101.3
2018-12-31,HR,INDU,10.8
2018-12-31,HR,SERV,24.4
2018-12-31,HR,CONS,-5.6
2018-12-31,HR,RETA,7.2
2018-12-31,HR,BUIL,15.9
2018-12-31,HR,ESI,112.7
2018-12-31,HR,EEI,112.8
2018-12-31,IT,INDU,-1.9
2018-12-31,IT,SERV,2.5
2018-12-31,IT,CONS,-9.8
2018-12-31,IT,RETA,5.6
2018-12-31,IT,BUIL,-12
2018-12-31,IT,ESI,102.5
2018-12-31,IT,EEI,103.4
2018-12-31,CY,INDU,9.9
2018-12-31,CY,SERV,42.5
2018-12-31,CY,CONS,-6.6
2018-12-31,CY,RETA,2.7
2018-12-31,CY,BUIL,-10.4
2018-12-31,CY,ESI,113.5
2018-12-31,CY,EEI,119.9
2018-12-31,LV,INDU,2.2
2018-12-31,LV,SERV,9.2
2018-12-31,LV,CONS,-5.7
2018-12-31,LV,RETA,8.8
2018-12-31,LV,BUIL,-0.7
2018-12-31,LV,ESI,105.6
2018-12-31,LV,EEI,106
2018-12-31,LT,INDU,-1.1
2018-12-31,LT,SERV,30.4
2018-12-31,LT,CONS,1.1
2018-12-31,LT,RETA,9.1
2018-12-31,LT,BUIL,-13.3
2018-12-31,LT,ESI,110.6
2018-12-31,LT,EEI,108.8
2018-12-31,LU,INDU,-13.8
2018-12-31,LU,CONS,-1.5
2018-12-31,LU,BUIL,16.8
2018-12-31,LU,ESI,104.9
2018-12-31,HU,INDU,16
2018-12-31,HU,SERV,12.8
2018-12-31,HU,CONS,-4.3
2018-12-31,HU,RETA,9.8
2018-12-31,HU,BUIL,29
2018-12-31,HU,ESI,119
2018-12-31,HU,EEI,118.1
2018-12-31,MT,INDU,1.8
2018-12-31,MT,SERV,39.3
2018-12-31,MT,CONS,7.7
2018-12-31,MT,RETA,-16.2
2018-12-31,MT,BUIL,16.3
2018-12-31,MT,ESI,109.4
2018-12-31,MT,EEI,102.4
2018-12-31,NL,INDU,4.4
2018-12-31,NL,SERV,13.7
2018-12-31,NL,CONS,-4.7
2018-12-31,NL,RETA,9.9
2018-12-31,NL,BUIL,29.5
2018-12-31,NL,ESI,107.4
2018-12-31,NL,EEI,108.2
2018-12-31,AT,INDU,2.2
2018-12-31,AT,SERV,21.9
2018-12-31,AT,CONS,-0.5
2018-12-31,AT,RETA,-9.6
2018-12-31,AT,BUIL,15.2
2018-12-31,AT,ESI,108.8
2018-12-31,AT,EEI,108.6
2018-12-31,PL,INDU,-5.2
2018-12-31,PL,SERV,4.1
2018-12-31,PL,CONS,1.3
2018-12-31,PL,RETA,6.7
2018-12-31,PL,BUIL,-8.1
2018-12-31,PL,ESI,109.6
2018-12-31,PL,EEI,112.1
2018-12-31,PT,INDU,0.2
2018-12-31,PT,SERV,19.5
2018-12-31,PT,CONS,-7.2
2018-12-31,PT,RETA,3.2
2018-12-31,PT,BUIL,-1.1
2018-12-31,PT,ESI,112.6
2018-12-31,PT,EEI,114.9
2018-12-31,RO,INDU,0
2018-12-31,RO,SERV,6.6
2018-12-31,RO,CONS,-13.5
2018-12-31,RO,RETA,10.6
2018-12-31,RO,BUIL,-7
2018-12-31,RO,ESI,102.6
2018-12-31,RO,EEI,108.5
2018-12-31,SI,INDU,5.4
2018-12-31,SI,SERV,27.3
2018-12-31,SI,CONS,-8.5
2018-12-31,SI,RETA,12.4
2018-12-31,SI,BUIL,14.6
2018-12-31,SI,ESI,109.6
2018-12-31,SI,EEI,115.3
2018-12-31,SK,INDU,2.2
2018-12-31,SK,SERV,-5.5
2018-12-31,SK,CONS,-7.5
2018-12-31,SK,RETA,28.7
2018-12-31,SK,BUIL,-8.4
2018-12-31,SK,ESI,101
2018-12-31,SK,EEI,109.1
2018-12-31,FI,INDU,1.5
2018-12-31,FI,SERV,13.5
2018-12-31,FI,CONS,-2
2018-12-31,FI,RETA,5.3
2018-12-31,FI,BUIL,11.2
2018-12-31,FI,ESI,101.5
2018-12-31,FI,EEI,109.7
2018-12-31,SE,INDU,16.6
2018-12-31,SE,SERV,20.8
2018-12-31,SE,CONS,-2.5
2018-12-31,SE,RETA,15.3
2018-12-31,SE,BUIL,16.1
2018-12-31,SE,ESI,107.3
2018-12-31,SE,EEI,103.2
2018-12-31,UK,INDU,9
2018-12-31,UK,SERV,-7.3
2018-12-31,UK,CONS,-10.6
2018-12-31,UK,RETA,-7.7
2018-12-31,UK,BUIL,-3.3
2018-12-31,UK,ESI,106.2
2018-12-31,UK,EEI,100.9
2018-12-31,ME,INDU,3.8
2018-12-31,ME,SERV,16.2
2018-12-31,ME,CONS,-8
2018-12-31,ME,RETA,18.3
2018-12-31,ME,BUIL,-5.3
2018-12-31,ME,ESI,105.9
2018-12-31,ME,EEI,105.9
2018-12-31,MK,INDU,1.1
2018-12-31,MK,SERV,19.2
2018-12-31,MK,CONS,-2.9
2018-12-31,MK,RETA,3
2018-12-31,MK,BUIL,-12
2018-12-31,MK,ESI,108.9
2018-12-31,MK,EEI,103
2018-12-31,AL,INDU,12.2
2018-12-31,AL,SERV,11.6
2018-12-31,AL,CONS,-9.7
2018-12-31,AL,RETA,5.9
2018-12-31,AL,BUIL,-23.2
2018-12-31,AL,ESI,108.8
2018-12-31,AL,EEI,102.5
2018-12-31,RS,INDU,7.2
2018-12-31,RS,SERV,13.7
2018-12-31,RS,CONS,3.4
2018-12-31,RS,RETA,12.5
2018-12-31,RS,BUIL,4
2018-12-31,RS,ESI,112.6
2018-12-31,RS,EEI,109.5
2018-12-31,TR,INDU,-5.4
2018-12-31,TR,SERV,9.4
2018-12-31,TR,CONS,-20.3
2018-12-31,TR,RETA,15
2018-12-31,TR,BUIL,-35.2
2018-12-31,TR,ESI,85.7
2018-12-31,TR,EEI,82
2019-01-31,EU,INDU,0.6
2019-01-31,EU,SERV,12.6
2019-01-31,EU,CONS,-5.9
2019-01-31,EU,RETA,0.5
2019-01-31,EU,BUIL,7.2
2019-01-31,EU,ESI,107.3
2019-01-31,EU,EEI,109.4
2019-01-31,EA,INDU,0.5
2019-01-31,EA,SERV,12.4
2019-01-31,EA,CONS,-6.6
2019-01-31,EA,RETA,-1
2019-01-31,EA,BUIL,8.8
2019-01-31,EA,ESI,106.9
2019-01-31,EA,EEI,109.3
2019-01-31,BE,INDU,-2.5
2019-01-31,BE,SERV,6.9
2019-01-31,BE,CONS,-10.8
2019-01-31,BE,RETA,-9.3
2019-01-31,BE,BUIL,-1.2
2019-01-31,BE,ESI,100.2
2019-01-31,BE,EEI,102.2
2019-01-31,BG,INDU,2.1
2019-01-31,BG,SERV,14.3
2019-01-31,BG,CONS,-27.1
2019-01-31,BG,RETA,17.6
2019-01-31,BG,BUIL,-8.1
2019-01-31,BG,ESI,103.5
2019-01-31,BG,EEI,107.1
2019-01-31,CZ,INDU,-0.4
2019-01-31,CZ,SERV,37.5
2019-01-31,CZ,CONS,4.8
2019-01-31,CZ,RETA,19.2
2019-01-31,CZ,BUIL,2.8
2019-01-31,CZ,ESI,107.6
2019-01-31,CZ,EEI,102.6
2019-01-31,DK,INDU,-4.6
2019-01-31,DK,SERV,8.8
2019-01-31,DK,CONS,3.2
2019-01-31,DK,RETA,5.1
2019-01-31,DK,BUIL,-2.7
2019-01-31,DK,ESI,104.6
2019-01-31,DK,EEI,103.4
2019-01-31,DE,INDU,2.3
2019-01-31,DE,SERV,20
2019-01-31,DE,CONS,-0.1
2019-01-31,DE,RETA,-10.4
2019-01-31,DE,BUIL,17.7
2019-01-31,DE,ESI,108.3
2019-01-31,DE,EEI,111.9
2019-01-31,EE,INDU,1.6
2019-01-31,EE,SERV,5.9
2019-01-31,EE,CONS,0.2
2019-01-31,EE,RETA,6.8
2019-01-31,EE,BUIL,4.7
2019-01-31,EE,ESI,101.4
2019-01-31,EE,EEI,101
2019-01-31,IE,INDU,12.3
2019-01-31,IE,SERV,33.7
2019-01-31,IE,CONS,0
2019-01-31,IE,RETA,13.4
2019-01-31,IE,BUIL,38.5
2019-01-31,IE,ESI,105.6
2019-01-31,IE,EEI,103.5
2019-01-31,EL,INDU,-4.3
2019-01-31,EL,SERV,-1.8
2019-01-31,EL,CONS,-30.2
2019-01-31,EL,RETA,24.6
2019-01-31,EL,BUIL,-48.7
2019-01-31,EL,ESI,100.6
2019-01-31,EL,EEI,103.6
2019-01-31,ES,INDU,-4.1
2019-01-31,ES,SERV,14.8
2019-01-31,ES,CONS,-5.5
2019-01-31,ES,RETA,7.7
2019-01-31,ES,BUIL,3.7
2019-01-31,ES,ESI,104.5
2019-01-31,ES,EEI,110
2019-01-31,FR,INDU,-2.7
2019-01-31,FR,SERV,2.7
2019-01-31,FR,CONS,-12
2019-01-31,FR,RETA,-9.4
2019-01-31,FR,BUIL,7.4
2019-01-31,FR,ESI,102.8
2019-01-31,FR,EEI,101.8
2019-01-31,HR,INDU,8.9
2019-01-31,HR,SERV,18.6
2019-01-31,HR,CONS,-6.2
2019-01-31,HR,RETA,14.1
2019-01-31,HR,BUIL,15.3
2019-01-31,HR,ESI,110.4
2019-01-31,HR,EEI,115.6
2019-01-31,IT,INDU,-3.4
2019-01-31,IT,SERV,3
2019-01-31,IT,CONS,-10
2019-01-31,IT,RETA,5.9
2019-01-31,IT,BUIL,-8.3
2019-01-31,IT,ESI,102.1
2019-01-31,IT,EEI,101.8
2019-01-31,CY,INDU,3.7
2019-01-31,CY,SERV,33.2
2019-01-31,CY,CONS,-4.6
2019-01-31,CY,RETA,0.8
2019-01-31,CY,BUIL,-11.8
2019-01-31,CY,ESI,110.8
2019-01-31,CY,EEI,114
2019-01-31,LV,INDU,0.2
2019-01-31,LV,SERV,7.4
2019-01-31,LV,CONS,-4.5
2019-01-31,LV,RETA,5.1
2019-01-31,LV,BUIL,-2.4
2019-01-31,LV,ESI,104.2
2019-01-31,LV,EEI,104.1
2019-01-31,LT,INDU,-5.5
2019-01-31,LT,SERV,31.5
2019-01-31,LT,CONS,4
2019-01-31,LT,RETA,6.4
2019-01-31,LT,BUIL,-14
2019-01-31,LT,ESI,109
2019-01-31,LT,EEI,106.4
2019-01-31,LU,INDU,-6.1
2019-01-31,LU,CONS,0.9
2019-01-31,LU,BUIL,13.9
2019-01-31,LU,ESI,110.7
2019-01-31,HU,INDU,12.5
2019-01-31,HU,SERV,13.4
2019-01-31,HU,CONS,-4.1
2019-01-31,HU,RETA,10.4
2019-01-31,HU,BUIL,24.3
2019-01-31,HU,ESI,118.4
2019-01-31,HU,EEI,116.2
2019-01-31,MT,INDU,-4.6
2019-01-31,MT,SERV,23.8
2019-01-31,MT,CONS,3
2019-01-31,MT,RETA,2.2
2019-01-31,MT,BUIL,29.4
2019-01-31,MT,ESI,103.2
2019-01-31,MT,EEI,106.1
2019-01-31,NL,INDU,3.3
2019-01-31,NL,SERV,11.7
2019-01-31,NL,CONS,-8.3
2019-01-31,NL,RETA,8.7
2019-01-31,NL,BUIL,28.5
2019-01-31,NL,ESI,104.6
2019-01-31,NL,EEI,107.7
2019-01-31,AT,INDU,0.3
2019-01-31,AT,SERV,21.8
2019-01-31,AT,CONS,-1.7
2019-01-31,AT,RETA,-12.8
2019-01-31,AT,BUIL,10.6
2019-01-31,AT,ESI,106.9
2019-01-31,AT,EEI,107.9
2019-01-31,PL,INDU,-7.7
2019-01-31,PL,SERV,2.9
2019-01-31,PL,CONS,2.2
2019-01-31,PL,RETA,2.8
2019-01-31,PL,BUIL,-7.8
2019-01-31,PL,ESI,108.7
2019-01-31,PL,EEI,109
2019-01-31,PT,INDU,-1.2
2019-01-31,PT,SERV,22.1
2019-01-31,PT,CONS,-7.8
2019-01-31,PT,RETA,3.9
2019-01-31,PT,BUIL,-5.5
2019-01-31,PT,ESI,112.4
2019-01-31,PT,EEI,112.6
2019-01-31,RO,INDU,0.3
2019-01-31,RO,SERV,8.7
2019-01-31,RO,CONS,-14.4
2019-01-31,RO,RETA,5.3
2019-01-31,RO,BUIL,-8.6
2019-01-31,RO,ESI,102.4
2019-01-31,RO,EEI,106.2
2019-01-31,SI,INDU,6.6
2019-01-31,SI,SERV,25.4
2019-01-31,SI,CONS,-8
2019-01-31,SI,RETA,28.1
2019-01-31,SI,BUIL,10
2019-01-31,SI,ESI,111.2
2019-01-31,SI,EEI,112.4
2019-01-31,SK,INDU,-1.9
2019-01-31,SK,SERV,2.2
2019-01-31,SK,CONS,-9.7
2019-01-31,SK,RETA,24.2
2019-01-31,SK,BUIL,-13.2
2019-01-31,SK,ESI,99.9
2019-01-31,SK,EEI,102.7
2019-01-31,FI,INDU,4.3
2019-01-31,FI,SERV,14.5
2019-01-31,FI,CONS,-1.7
2019-01-31,FI,RETA,5.6
2019-01-31,FI,BUIL,15.8
2019-01-31,FI,ESI,104.2
2019-01-31,FI,EEI,109.1
2019-01-31,SE,INDU,9.5
2019-01-31,SE,SERV,18.3
2019-01-31,SE,CONS,-3.1
2019-01-31,SE,RETA,13.8
2019-01-31,SE,BUIL,8.3
2019-01-31,SE,ESI,103.7
2019-01-31,SE,EEI,106.4
2019-01-31,UK,INDU,3.6
2019-01-31,UK,SERV,-8.7
2019-01-31,UK,CONS,-11.6
2019-01-31,UK,RETA,-3.2
2019-01-31,UK,BUIL,-2.4
2019-01-31,UK,ESI,103.5
2019-01-31,UK,EEI,97.3
2019-01-31,ME,INDU,2.5
2019-01-31,ME,SERV,19.4
2019-01-31,ME,CONS,-9.5
2019-01-31,ME,RETA,15.8
2019-01-31,ME,BUIL,2.1
2019-01-31,ME,ESI,106.3
2019-01-31,ME,EEI,110.6
2019-01-31,MK,INDU,-0.7
2019-01-31,MK,SERV,14.9
2019-01-31,MK,CONS,-6.4
2019-01-31,MK,RETA,1.8
2019-01-31,MK,BUIL,-12.9
2019-01-31,MK,ESI,104.7
2019-01-31,MK,EEI,111
2019-01-31,AL,INDU,6.2
2019-01-31,AL,SERV,13.9
2019-01-31,AL,CONS,-9
2019-01-31,AL,RETA,2.4
2019-01-31,AL,BUIL,-21.7
2019-01-31,AL,ESI,104.9
2019-01-31,AL,EEI,98.6
2019-01-31,RS,INDU,4.8
2019-01-31,RS,SERV,13.6
2019-01-31,RS,CONS,6
2019-01-31,RS,RETA,10.7
2019-01-31,RS,BUIL,1
2019-01-31,RS,ESI,110.9
2019-01-31,RS,EEI,112.2
2019-01-31,TR,INDU,-7
2019-01-31,TR,SERV,7.4
2019-01-31,TR,CONS,-19.9
2019-01-31,TR,RETA,10.9
2019-01-31,TR,BUIL,-34.2
2019-01-31,TR,ESI,83.1
2019-01-31,TR,EEI,81.4
2019-02-28,EU,INDU,-0.1
2019-02-28,EU,SERV,12.7
2019-02-28,EU,CONS,-5.8
2019-02-28,EU,RETA,0.9
2019-02-28,EU,BUIL,7.2
2019-02-28,EU,ESI,107
2019-02-28,EU,EEI,108.9
2019-02-28,EA,INDU,-0.5
2019-02-28,EA,SERV,12.8
2019-02-28,EA,CONS,-6.5
2019-02-28,EA,RETA,-0.4
2019-02-28,EA,BUIL,8.4
2019-02-28,EA,ESI,106.6
2019-02-28,EA,EEI,109
2019-02-28,BE,INDU,-3.5
2019-02-28,BE,SERV,13.2
2019-02-28,BE,CONS,-10.8
2019-02-28,BE,RETA,-19.5
2019-02-28,BE,BUIL,-2
2019-02-28,BE,ESI,101.3
2019-02-28,BE,EEI,99
2019-02-28,BG,INDU,-1.6
2019-02-28,BG,SERV,15.4
2019-02-28,BG,CONS,-26.6
2019-02-28,BG,RETA,16.9
2019-02-28,BG,BUIL,-7.5
2019-02-28,BG,ESI,101.8
2019-02-28,BG,EEI,107.8
2019-02-28,CZ,INDU,-1.3
2019-02-28,CZ,SERV,38.4
2019-02-28,CZ,CONS,3.7
2019-02-28,CZ,RETA,16.6
2019-02-28,CZ,BUIL,-0.5
2019-02-28,CZ,ESI,107.1
2019-02-28,CZ,EEI,104.6
2019-02-28,DK,INDU,-6.7
2019-02-28,DK,SERV,4.2
2019-02-28,DK,CONS,3.1
2019-02-28,DK,RETA,13.4
2019-02-28,DK,BUIL,-3
2019-02-28,DK,ESI,100.9
2019-02-28,DK,EEI,103.8
2019-02-28,DE,INDU,0.5
2019-02-28,DE,SERV,20.6
2019-02-28,DE,CONS,-0.4
2019-02-28,DE,RETA,-7.5
2019-02-28,DE,BUIL,17.5
2019-02-28,DE,ESI,107.7
2019-02-28,DE,EEI,112
2019-02-28,EE,INDU,-1.5
2019-02-28,EE,SERV,7.3
2019-02-28,EE,CONS,-1.2
2019-02-28,EE,RETA,5
2019-02-28,EE,BUIL,2.9
2019-02-28,EE,ESI,99.7
2019-02-28,EE,EEI,98
2019-02-28,IE,INDU,18
2019-02-28,IE,SERV,36.8
2019-02-28,IE,CONS,-2.3
2019-02-28,IE,RETA,11.8
2019-02-28,IE,BUIL,33.2
2019-02-28,IE,ESI,106.9
2019-02-28,IE,EEI,103.4
2019-02-28,EL,INDU,-1.3
2019-02-28,EL,SERV,2.3
2019-02-28,EL,CONS,-35
2019-02-28,EL,RETA,10.1
2019-02-28,EL,BUIL,-60
2019-02-28,EL,ESI,101.3
2019-02-28,EL,EEI,105.8
2019-02-28,ES,INDU,-4.7
2019-02-28,ES,SERV,16.7
2019-02-28,ES,CONS,-5.5
2019-02-28,ES,RETA,6.1
2019-02-28,ES,BUIL,-3.2
2019-02-28,ES,ESI,105.4
2019-02-28,ES,EEI,109.2
2019-02-28,FR,INDU,-5
2019-02-28,FR,SERV,2.3
2019-02-28,FR,CONS,-10.4
2019-02-28,FR,RETA,-8.7
2019-02-28,FR,BUIL,11.6
2019-02-28,FR,ESI,101.7
2019-02-28,FR,EEI,102.2
2019-02-28,HR,INDU,13.2
2019-02-28,HR,SERV,19.4
2019-02-28,HR,CONS,-5.4
2019-02-28,HR,RETA,10.2
2019-02-28,HR,BUIL,15.5
2019-02-28,HR,ESI,112.3
2019-02-28,HR,EEI,117.2
2019-02-28,IT,INDU,-4.1
2019-02-28,IT,SERV,2
2019-02-28,IT,CONS,-11
2019-02-28,IT,RETA,6.7
2019-02-28,IT,BUIL,-11.2
2019-02-28,IT,ESI,100.6
2019-02-28,IT,EEI,100
2019-02-28,CY,INDU,-1
2019-02-28,CY,SERV,34.4
2019-02-28,CY,CONS,-8
2019-02-28,CY,RETA,-0.4
2019-02-28,CY,BUIL,-12.7
2019-02-28,CY,ESI,107
2019-02-28,CY,EEI,107.4
2019-02-28,LV,INDU,-0.9
2019-02-28,LV,SERV,7
2019-02-28,LV,CONS,-7.5
2019-02-28,LV,RETA,6.1
2019-02-28,LV,BUIL,-3.8
2019-02-28,LV,ESI,102.3
2019-02-28,LV,EEI,102.8
2019-02-28,LT,INDU,-4.3
2019-02-28,LT,SERV,21.4
2019-02-28,LT,CONS,4.7
2019-02-28,LT,RETA,6.2
2019-02-28,LT,BUIL,-10.8
2019-02-28,LT,ESI,107.7
2019-02-28,LT,EEI,107
2019-02-28,LU,INDU,-13.7
2019-02-28,LU,CONS,-0.7
2019-02-28,LU,BUIL,10.9
2019-02-28,LU,ESI,106.8
2019-02-28,HU,INDU,12.8
2019-02-28,HU,SERV,6.6
2019-02-28,HU,CONS,-4.1
2019-02-28,HU,RETA,7.6
2019-02-28,HU,BUIL,28.9
2019-02-28,HU,ESI,117.6
2019-02-28,HU,EEI,113.5
2019-02-28,MT,INDU,4.8
2019-02-28,MT,SERV,37.1
